,Recipe_id,Recipe_taggs
1169588,2592,Bakery goods
1169589,2592,Bake
1169590,2592,Desserts
1169591,2592,Fusion
1169592,2592,Kid Friendly
1169593,2592,Hand mixer
1169594,2592,Kitchen utensil
1169600,2592,Baking pan
1169601,2592,Date night
1169603,2592,Special Occasion
1169628,131,Desserts
1169629,131,Vegetarian
1169630,131,American
1169631,131,Bake
1169632,131,Oven
1169633,131,5 Ingredients or less
1169634,131,Easy
1169635,131,Weeknight
1169636,131,Kid Friendly
1169637,131,Dairy free
1169638,131,Vegan
1169639,131,Party
1169640,131,Date night
1169654,1517,Others
1169655,1517,Under 30 minutes
1169656,1517,Easy
1169657,1517,5 Ingredients or less
1169658,1517,American
1169660,1517,Party
1169661,1517,Cast iron pan
1169662,1517,Indian
1169663,1517,Fusion
1169664,1517,Vegetarian
1169665,1517,Pan fry
1169666,1517,
1169667,1517,Kitchen utensil
1169670,1517,Weeknight
1169892,7816,Under 30 minutes
1169893,7816,Easy
1169894,7816,5 Ingredients or less
1169895,7816,Others
1169896,7816,
1169897,7816,Desserts
1169898,7816,Special Occasion
1170056,7789,5 Ingredients or less
1170057,7789,Easy
1170058,7789,Under 30 minutes
1170059,7789,
1170060,7789,Oven
1170061,7789,Desserts
1170062,7789,Special Occasion
1170063,7789,Bake
1170064,7789,Vegetarian
1170074,7771,Vegetarian
1170075,7771,
1170076,7771,Desserts
1170077,7771,Easy
1170078,7771,Under 30 minutes
1170079,7771,5 Ingredients or less
1170166,7720,
1170167,7720,Desserts
1170168,7720,Bakery goods
1170169,7720,Easy
1170170,7720,5 Ingredients or less
1170171,7720,Oven
1170172,7720,Special Occasion
1170251,7701,
1170252,7701,Desserts
1170253,7701,Under 30 minutes
1170254,7701,Easy
1170255,7701,5 Ingredients or less
1170256,7701,Comfort food
1170257,7701,Special Occasion
1170307,7681,Oven
1170308,7681,5 Ingredients or less
1170309,7681,
1170310,7681,Desserts
1170311,7681,Bakery goods
1170312,7681,Special Occasion
1170331,7672,Under 30 minutes
1170332,7672,Easy
1170333,7672,5 Ingredients or less
1170334,7672,Vegetarian
1170335,7672,Appetizers
1170336,7672,Special Occasion
1170391,7662,
1170392,7662,Desserts
1170393,7662,Easy
1170394,7662,Under 30 minutes
1170395,7662,5 Ingredients or less
1170396,7662,Special Occasion
1170469,7629,Healthy
1170470,7629,Breakfast
1170471,7629,Special Occasion
1170472,7629,Easy
1170473,7629,Under 30 minutes
1170474,7629,5 Ingredients or less
1170475,7629,Vegan
1170476,7629,Vegetarian
1170765,7595,Vegetarian
1170766,7595,Healthy
1170767,7595,Easy
1170768,7595,5 Ingredients or less
1170769,7595,Under 30 minutes
1170770,7595,Breakfast
1170813,7594,
1170814,7594,Breakfast
1170815,7594,Others
1170816,7594,Easy
1170817,7594,Under 30 minutes
1170818,7594,5 Ingredients or less
1170882,3033,Others
1170883,3033,Gluten free
1170884,3033,
1170885,3033,Vegetarian
1170886,3033,Easy
1170887,3033,Under 30 minutes
1170888,3033,5 Ingredients or less
1170889,3033,Kitchen utensil
1170892,3033,Breakfast
1170893,3033,Brunch
1170894,3033,Pan fry
1170895,3033,American
1170896,3033,Healthy
1170897,3033,Kid Friendly
1170950,1515,Freezer
1170951,1515,American
1170952,1515,Kid Friendly
1170953,1515,Easy
1170954,1515,5 Ingredients or less
1170955,1515,Big batch
1170956,1515,Snacks
1170957,1515,Desserts
1170958,1515,Summer
1170959,1515,Hand mixer
1170960,1515,
1170962,1515,Vegetarian
1170963,1515,Party
1170964,1515,Weeknight
1170965,1515,Kitchen utensil
1170967,1515,Baking pan
1171564,6598,Oven
1171565,6598,Easy
1171567,6598,Comfort food
1171568,6598,Bake
1171569,6598,Baking pan
1171571,6598,Kitchen utensil
1171572,6598,Dinner
1171645,6583,Dutch oven
1171646,6583,Comfort food
1171647,6583,Easy
1171648,6583,Kid Friendly
1171649,6583,Pan fry
1171650,6583,Dinner
1171652,6583,One pot
1171831,48,Comfort food
1171832,48,Others
1171833,48,Fusion
1171834,48,Easy
1171835,48,Italina
1171836,48,Weeknight
1171837,48,American
1171838,48,Dinner
1171839,48,Kitchen utensil
1171847,48,Pan fry
1171849,48,Under 30 minutes
1172111,3510,Under 30 minutes
1172112,3510,Dinner
1172113,3510,One pot
1172114,3510,Kitchen utensil
1172115,3510,Healthy
1172116,3510,Lunch
1172118,3510,Kid Friendly
1172119,3510,Big batch
1172120,3510,Mexican
1172122,3510,Weeknight
1172123,3510,Oven
1172124,3510,Easy
1172542,3507,Healthy
1172543,3507,Lunch
1172544,3507,
1172545,3507,One pot
1172546,3507,Kitchen utensil
1172547,3507,Oven
1172550,3507,Dinner
1172551,3507,Microwave
1172555,3507,Weeknight
1172556,3507,Date night
1172557,3507,Easy
1173185,1294,Oven
1173186,1294,Comfort food
1173187,1294,5 Ingredients or less
1173188,1294,Dinner
1173189,1294,Weeknight
1173190,1294,Bake
1173191,1294,Date night
1173192,1294,American
1173193,1294,Kitchen utensil
1173195,1294,Lunch
1173197,1294,Easy
1173494,1387,Oven
1173495,1387,Others
1173496,1387,Easy
1173497,1387,Dinner
1173498,1387,Weeknight
1173499,1387,Baking pan
1173500,1387,Kitchen utensil
1173501,1387,
1173572,1440,Oven
1173573,1440,Mexican
1173574,1440,American
1173575,1440,Fusion
1173576,1440,Kid Friendly
1173577,1440,Healthy
1173578,1440,Easy
1173579,1440,Dinner
1173580,1440,Bake
1173581,1440,Weeknight
1173582,1440,Gluten free
1173583,1440,Kitchen utensil
1173584,1440,Baking pan
1173770,1386,Oven
1173771,1386,Others
1173772,1386,Easy
1173773,1386,5 Ingredients or less
1173774,1386,Dinner
1173775,1386,Weeknight
1173776,1386,Stuffed
1173777,1386,Kitchen utensil
1173778,1386,Baking pan
1173779,1386,
1173780,1386,Bake
1175727,2965,Others
1175728,2965,Oven
1175729,2965,American
1175730,2965,Vegetarian
1175731,2965,Bake
1175732,2965,
1175733,2965,Easy
1175734,2965,Big batch
1175735,2965,One pot
1175736,2965,Weeknight
1175737,2965,Kitchen utensil
1175738,2965,Baking pan
1176156,1303,Others
1176157,1303,Italina
1176158,1303,One pot
1176159,1303,Dinner
1176160,1303,Weeknight
1176161,1303,Comfort food
1176162,1303,Kid Friendly
1176163,1303,Easy
1176164,1303,Kitchen utensil
1178828,1613,Others
1178829,1613,Oven
1178830,1613,Fusion
1178831,1613,American
1178832,1613,Appetizers
1178833,1613,Kid Friendly
1178834,1613,Bake
1178835,1613,Weeknight
1178836,1613,Easy
1178837,1613,Japanese
1178838,1613,Kitchen utensil
1178840,1613,Baking pan
1178842,1613,Cooling rack
1178844,1613,
1178845,1613,Game day
1178885,1612,Others
1178886,1612,Oven
1178887,1612,American
1178888,1612,Appetizers
1178889,1612,Game day
1178890,1612,
1178891,1612,Kid Friendly
1178892,1612,Easy
1178893,1612,Fourth of july
1178894,1612,Healthy
1178895,1612,Gluten free
1178896,1612,Kitchen utensil
1178900,1612,Baking pan
1178904,1612,Weeknight
1178948,1615,Others
1178949,1615,Oven
1178950,1615,American
1178951,1615,Appetizers
1178952,1615,Party
1178953,1615,Game day
1178954,1615,Kitchen utensil
1178956,1615,Baking pan
1178957,1615,Cooling rack
1178961,1615,Easy
1178990,1614,Others
1178991,1614,Oven
1178992,1614,American
1178993,1614,Appetizers
1178994,1614,Game day
1178995,1614,Bbq
1178996,1614,Easy
1178997,1614,Fourth of july
1178998,1614,Bake
1179000,1614,Kitchen utensil
1179002,1614,Baking pan
1179005,1614,
1182463,7869,
1182464,7869,Desserts
1182465,7869,Halloween
1182466,7869,Special Occasion
1182467,7869,Baking pan
1182468,7869,Oven
1183047,5611,Microwave
1183048,5611,Food Processor
1183049,5611,
1183050,5611,Kitchen utensil
1183051,5611,Desserts
1183052,5611,Comfort food
1183053,5611,Hand mixer
1183054,5611,Party
1183055,5611,Kid Friendly
1183056,5611,Vegetarian
1183058,5611,Game day
1183060,5611,Halloween
1183183,2912,Microwave
1183184,2912,Oven
1183185,2912,American
1183186,2912,
1183187,2912,Easy
1183188,2912,Vegetarian
1183189,2912,Kid Friendly
1183190,2912,Desserts
1183191,2912,Halloween
1183192,2912,Bakery goods
1183193,2912,Bake
1183194,2912,Party
1183195,2912,Special Occasion
1183196,2912,Fall
1183197,2912,Big batch
1183198,2912,Kitchen utensil
1183263,2911,Oven
1183264,2911,Microwave
1183265,2911,Kid Friendly
1183266,2911,American
1183267,2911,Vegetarian
1183268,2911,
1183269,2911,Easy
1183270,2911,Desserts
1183271,2911,Bakery goods
1183272,2911,Halloween
1183273,2911,Bake
1183274,2911,Special Occasion
1183275,2911,Party
1183276,2911,Fall
1183277,2911,Kitchen utensil
1183419,2908,Oven
1183420,2908,American
1183421,2908,Microwave
1183422,2908,Kid Friendly
1183423,2908,Vegetarian
1183424,2908,
1183425,2908,Easy
1183426,2908,Bakery goods
1183427,2908,Halloween
1183428,2908,Desserts
1183429,2908,Bake
1183430,2908,Special Occasion
1183431,2908,Party
1183432,2908,Fall
1183433,2908,Big batch
1183434,2908,Kitchen utensil
1183499,2909,Oven
1183500,2909,Microwave
1183501,2909,American
1183502,2909,Kid Friendly
1183503,2909,
1183504,2909,Vegetarian
1183505,2909,Big batch
1183506,2909,Easy
1183507,2909,Halloween
1183508,2909,Bakery goods
1183509,2909,Desserts
1183510,2909,Bake
1183511,2909,Party
1183512,2909,Special Occasion
1183513,2909,Fall
1183514,2909,Kitchen utensil
1183559,5666,Kitchen utensil
1183560,5666,Halloween
1183561,5666,Easy
1183563,5666,Party
1183566,5666,Drinks
1183567,5666,Happy hour
1183568,5666,Alcoholic drinks
1183589,6748,Easy
1183590,6748,Under 30 minutes
1183591,6748,5 Ingredients or less
1183592,6748,Desserts
1183593,6748,Halloween
1183594,6748,Special Occasion
1183595,6748,
1183861,6695,Baking pan
1183862,6695,Kitchen utensil
1183865,6695,Appetizers
1183866,6695,Special Occasion
1183867,6695,Halloween
1183939,2838,Blender
1183940,2838,Gluten free
1183941,2838,Vegetarian
1183942,2838,Kid Friendly
1183943,2838,Dairy free
1183944,2838,Vegan
1183945,2838,
1183946,2838,Healthy
1183947,2838,Under 30 minutes
1183948,2838,Easy
1183949,2838,Halloween
1183950,2838,Breakfast
1183951,2838,Drinks
1183952,2838,Fall
1183953,2838,American
1184044,2841,Gluten free
1184045,2841,Dairy free
1184046,2841,Kid Friendly
1184047,2841,Vegetarian
1184048,2841,Vegan
1184049,2841,
1184050,2841,Healthy
1184051,2841,Under 30 minutes
1184052,2841,Easy
1184053,2841,5 Ingredients or less
1184054,2841,Halloween
1184055,2841,Snacks
1184056,2841,Others
1184057,2841,Special Occasion
1184058,2841,Fall
1184059,2841,American
1184212,2839,Gluten free
1184213,2839,Kid Friendly
1184214,2839,
1184215,2839,Vegetarian
1184216,2839,Dairy free
1184217,2839,Vegan
1184218,2839,Healthy
1184219,2839,Easy
1184220,2839,5 Ingredients or less
1184221,2839,Under 30 minutes
1184222,2839,Halloween
1184223,2839,Snacks
1184224,2839,Others
1184225,2839,Fall
1184226,2839,American
1184242,2840,Under 30 minutes
1184243,2840,Easy
1184244,2840,Dairy free
1184245,2840,5 Ingredients or less
1184246,2840,Vegan
1184247,2840,Kid Friendly
1184248,2840,Halloween
1184249,2840,Healthy
1184250,2840,Lunch
1184251,2840,Fall
1184252,2840,American
1184253,2840,Vegetarian
1184254,2840,Snacks
1184322,6747,
1184323,6747,Halloween
1184324,6747,Desserts
1184325,6747,Special Occasion
1184509,6715,Kitchen utensil
1184510,6715,Oven
1184512,6715,Halloween
1184513,6715,
1184514,6715,Cooling rack
1184515,6715,Desserts
1184516,6715,Baking pan
1184518,6715,Bake
1184519,6715,Fall
1184520,6715,Vegetarian
